journal_entry_id,fund_code,entry_date,entry_type,reference_number,description,account_code,account_name,debit_amount,credit_amount,currency_code,fx_rate,fx_rate_as_of,fx_rate_source,non_cash,source_document,created_by,created_date,last_modified_date
ACC-JE-2528,ADMIN-FUND-001,2021-03-31,MANAGEMENT_FEE,ADMIN-FEE-005,Management fee,5100,Management Fees,1585576.98,0.0,EUR,1.0,2021-03-31,INTERNAL,False,Fee Calculation,Carla Valentine,2021-03-31,2021-03-31
ACC-JE-2529,ADMIN-FUND-001,2021-06-29,MANAGEMENT_FEE,ADMIN-FEE-006,Management fee,5100,Management Fees,1585576.98,0.0,EUR,1.0,2021-06-29,INTERNAL,False,Fee Calculation,Frances Li,2021-06-29,2021-06-29
ACC-JE-2530,ADMIN-FUND-001,2021-09-28,MANAGEMENT_FEE,ADMIN-FEE-007,Management fee,5100,Management Fees,1585576.98,0.0,EUR,1.0,2021-09-28,INTERNAL,False,Fee Calculation,Nicole Serrano,2021-09-28,2021-09-28
ACC-JE-2531,ADMIN-FUND-001,2021-12-29,MANAGEMENT_FEE,ADMIN-FEE-008,Management fee,5100,Management Fees,1585576.98,0.0,EUR,1.0,2021-12-29,INTERNAL,False,Fee Calculation,Tyler Welch,2021-12-29,2021-12-29
ACC-JE-2532,ADMIN-FUND-001,2022-03-31,MANAGEMENT_FEE,ADMIN-FEE-009,Management fee,5100,Management Fees,1585576.98,0.0,EUR,1.0,2022-03-31,INTERNAL,False,Fee Calculation,Dr. Andrew Taylor,2022-03-31,2022-03-31
ACC-JE-2533,ADMIN-FUND-001,2022-06-29,MANAGEMENT_FEE,ADMIN-FEE-010,Management fee,5100,Management Fees,1585576.98,0.0,EUR,1.0,2022-06-29,INTERNAL,False,Fee Calculation,Michael Sparks,2022-06-29,2022-06-29
ACC-JE-2534,ADMIN-FUND-001,2022-09-28,MANAGEMENT_FEE,ADMIN-FEE-011,Management fee,5100,Management Fees,1585576.98,0.0,EUR,1.0,2022-09-28,INTERNAL,False,Fee Calculation,Amanda West,2022-09-28,2022-09-28
ACC-JE-2535,ADMIN-FUND-001,2022-12-29,MANAGEMENT_FEE,ADMIN-FEE-012,Management fee,5100,Management Fees,1585576.98,0.0,EUR,1.0,2022-12-29,INTERNAL,False,Fee Calculation,Cheyenne Espinoza,2022-12-29,2022-12-29
ACC-JE-2536,ADMIN-FUND-001,2023-03-31,MANAGEMENT_FEE,ADMIN-FEE-013,Management fee,5100,Management Fees,1585576.98,0.0,EUR,1.0,2023-03-31,INTERNAL,False,Fee Calculation,Tammy Davila,2023-03-31,2023-03-31
ACC-JE-2537,ADMIN-FUND-001,2023-06-29,MANAGEMENT_FEE,ADMIN-FEE-014,Management fee,5100,Management Fees,1585576.98,0.0,EUR,1.0,2023-06-29,INTERNAL,False,Fee Calculation,Nathan Brown,2023-06-29,2023-06-29
ACC-JE-2538,ADMIN-FUND-001,2023-09-28,MANAGEMENT_FEE,ADMIN-FEE-015,Management fee,5100,Management Fees,1585576.98,0.0,EUR,1.0,2023-09-28,INTERNAL,False,Fee Calculation,Douglas Morris,2023-09-28,2023-09-28
ACC-JE-2539,ADMIN-FUND-001,2023-12-29,MANAGEMENT_FEE,ADMIN-FEE-016,Management fee,5100,Management Fees,1585576.98,0.0,EUR,1.0,2023-12-29,INTERNAL,False,Fee Calculation,Jeremy Erickson,2023-12-29,2023-12-29
ACC-JE-2540,ADMIN-FUND-001,2024-03-30,MANAGEMENT_FEE,ADMIN-FEE-017,Management fee,5100,Management Fees,1585576.98,0.0,EUR,1.0,2024-03-30,INTERNAL,False,Fee Calculation,Lisa Foster,2024-03-30,2024-03-30
ACC-JE-2541,ADMIN-FUND-001,2024-06-29,MANAGEMENT_FEE,ADMIN-FEE-018,Management fee,5100,Management Fees,1585576.98,0.0,EUR,1.0,2024-06-29,INTERNAL,False,Fee Calculation,Jacob Mora,2024-06-29,2024-06-29
ACC-JE-2542,ADMIN-FUND-001,2024-09-28,MANAGEMENT_FEE,ADMIN-FEE-019,Management fee,5100,Management Fees,1585576.98,0.0,EUR,1.0,2024-09-28,INTERNAL,False,Fee Calculation,Michael Schneider,2024-09-28,2024-09-28
ACC-JE-2543,ADMIN-FUND-001,2024-12-29,MANAGEMENT_FEE,ADMIN-FEE-020,Management fee,5100,Management Fees,1585576.98,0.0,EUR,1.0,2024-12-29,INTERNAL,False,Fee Calculation,Michael Johnson II,2024-12-29,2024-12-29
ACC-JE-2544,ADMIN-FUND-001,2025-03-31,MANAGEMENT_FEE,ADMIN-FEE-021,Management fee,5100,Management Fees,1585576.98,0.0,EUR,1.0,2025-03-31,INTERNAL,False,Fee Calculation,Marie Jones,2025-03-31,2025-03-31
ACC-JE-2545,ADMIN-FUND-001,2025-06-29,MANAGEMENT_FEE,ADMIN-FEE-022,Management fee,5100,Management Fees,1585576.98,0.0,EUR,1.0,2025-06-29,INTERNAL,False,Fee Calculation,Amanda Barnett,2025-06-29,2025-06-29
ACC-JE-2546,ADMIN-FUND-001,2025-09-28,MANAGEMENT_FEE,ADMIN-FEE-023,Management fee,5100,Management Fees,1585576.98,0.0,EUR,1.0,2025-09-28,INTERNAL,False,Fee Calculation,Raymond Arellano,2025-09-28,2025-09-28
ACC-JE-2547,ADMIN-FUND-001,2025-11-22,MANAGEMENT_FEE,ADMIN-FEE-024,Management fee,5100,Management Fees,1585576.98,0.0,EUR,1.0,2025-11-22,INTERNAL,False,Fee Calculation,Alan Fuller,2025-11-22,2025-11-22
ACC-JE-2548,ADMIN-FUND-001,2020-03-30,MANAGEMENT_FEE,ADMIN-FEE-025,Management fee,5100,Management Fees,1518919.52,0.0,EUR,1.0,2020-03-30,INTERNAL,False,Fee Calculation,Julie Johnson,2020-03-30,2020-03-30
ACC-JE-2549,ADMIN-FUND-001,2020-06-29,MANAGEMENT_FEE,ADMIN-FEE-026,Management fee,5100,Management Fees,1518919.52,0.0,EUR,1.0,2020-06-29,INTERNAL,False,Fee Calculation,Michelle Archer,2020-06-29,2020-06-29
ACC-JE-2550,ADMIN-FUND-001,2020-09-28,MANAGEMENT_FEE,ADMIN-FEE-027,Management fee,5100,Management Fees,1518919.52,0.0,EUR,1.0,2020-09-28,INTERNAL,False,Fee Calculation,Leslie Gray,2020-09-28,2020-09-28
ACC-JE-2551,ADMIN-FUND-001,2020-12-29,MANAGEMENT_FEE,ADMIN-FEE-028,Management fee,5100,Management Fees,1518919.52,0.0,EUR,1.0,2020-12-29,INTERNAL,False,Fee Calculation,Kristen Cooper,2020-12-29,2020-12-29
ACC-JE-2552,ADMIN-FUND-001,2021-03-31,MANAGEMENT_FEE,ADMIN-FEE-029,Management fee,5100,Management Fees,1518919.52,0.0,EUR,1.0,2021-03-31,INTERNAL,False,Fee Calculation,Jessica Lopez,2021-03-31,2021-03-31
ACC-JE-2553,ADMIN-FUND-001,2021-06-29,MANAGEMENT_FEE,ADMIN-FEE-030,Management fee,5100,Management Fees,1518919.52,0.0,EUR,1.0,2021-06-29,INTERNAL,False,Fee Calculation,Ashley Hahn,2021-06-29,2021-06-29
ACC-JE-2554,ADMIN-FUND-001,2021-09-28,MANAGEMENT_FEE,ADMIN-FEE-031,Management fee,5100,Management Fees,1518919.52,0.0,EUR,1.0,2021-09-28,INTERNAL,False,Fee Calculation,Robert Bender,2021-09-28,2021-09-28
ACC-JE-2555,ADMIN-FUND-001,2021-12-29,MANAGEMENT_FEE,ADMIN-FEE-032,Management fee,5100,Management Fees,1518919.52,0.0,EUR,1.0,2021-12-29,INTERNAL,False,Fee Calculation,Dorothy Peterson,2021-12-29,2021-12-29
ACC-JE-2556,ADMIN-FUND-001,2022-03-31,MANAGEMENT_FEE,ADMIN-FEE-033,Management fee,5100,Management Fees,1518919.52,0.0,EUR,1.0,2022-03-31,INTERNAL,False,Fee Calculation,Laura Woodard,2022-03-31,2022-03-31
ACC-JE-2557,ADMIN-FUND-001,2022-06-29,MANAGEMENT_FEE,ADMIN-FEE-034,Management fee,5100,Management Fees,1518919.52,0.0,EUR,1.0,2022-06-29,INTERNAL,False,Fee Calculation,Catherine Leonard,2022-06-29,2022-06-29
ACC-JE-2558,ADMIN-FUND-001,2022-09-28,MANAGEMENT_FEE,ADMIN-FEE-035,Management fee,5100,Management Fees,1518919.52,0.0,EUR,1.0,2022-09-28,INTERNAL,False,Fee Calculation,Kevin Williams,2022-09-28,2022-09-28
ACC-JE-2559,ADMIN-FUND-001,2022-12-29,MANAGEMENT_FEE,ADMIN-FEE-036,Management fee,5100,Management Fees,1518919.52,0.0,EUR,1.0,2022-12-29,INTERNAL,False,Fee Calculation,Justin Ortiz,2022-12-29,2022-12-29
ACC-JE-2560,ADMIN-FUND-001,2023-03-31,MANAGEMENT_FEE,ADMIN-FEE-037,Management fee,5100,Management Fees,1518919.52,0.0,EUR,1.0,2023-03-31,INTERNAL,False,Fee Calculation,Scott Smith,2023-03-31,2023-03-31
ACC-JE-2561,ADMIN-FUND-001,2023-06-29,MANAGEMENT_FEE,ADMIN-FEE-038,Management fee,5100,Management Fees,1518919.52,0.0,EUR,1.0,2023-06-29,INTERNAL,False,Fee Calculation,Johnny Rios,2023-06-29,2023-06-29
ACC-JE-2562,ADMIN-FUND-001,2023-09-28,MANAGEMENT_FEE,ADMIN-FEE-039,Management fee,5100,Management Fees,1518919.52,0.0,EUR,1.0,2023-09-28,INTERNAL,False,Fee Calculation,Dr. Brittany Rogers,2023-09-28,2023-09-28
ACC-JE-2563,ADMIN-FUND-001,2023-12-29,MANAGEMENT_FEE,ADMIN-FEE-040,Management fee,5100,Management Fees,1518919.52,0.0,EUR,1.0,2023-12-29,INTERNAL,False,Fee Calculation,Tanya Rowe,2023-12-29,2023-12-29
ACC-JE-2564,ADMIN-FUND-001,2024-03-30,MANAGEMENT_FEE,ADMIN-FEE-041,Management fee,5100,Management Fees,1518919.52,0.0,EUR,1.0,2024-03-30,INTERNAL,False,Fee Calculation,April Lewis,2024-03-30,2024-03-30
ACC-JE-2565,ADMIN-FUND-001,2024-06-29,MANAGEMENT_FEE,ADMIN-FEE-042,Management fee,5100,Management Fees,1518919.52,0.0,EUR,1.0,2024-06-29,INTERNAL,False,Fee Calculation,Evan Hughes,2024-06-29,2024-06-29
ACC-JE-2566,ADMIN-FUND-001,2024-09-28,MANAGEMENT_FEE,ADMIN-FEE-043,Management fee,5100,Management Fees,1518919.52,0.0,EUR,1.0,2024-09-28,INTERNAL,False,Fee Calculation,Stephanie Tapia,2024-09-28,2024-09-28
ACC-JE-2567,ADMIN-FUND-001,2024-12-29,MANAGEMENT_FEE,ADMIN-FEE-044,Management fee,5100,Management Fees,1518919.52,0.0,EUR,1.0,2024-12-29,INTERNAL,False,Fee Calculation,Emily Young,2024-12-29,2024-12-29
ACC-JE-2568,ADMIN-FUND-001,2025-03-31,MANAGEMENT_FEE,ADMIN-FEE-045,Management fee,5100,Management Fees,1518919.52,0.0,EUR,1.0,2025-03-31,INTERNAL,False,Fee Calculation,Michelle Ramirez,2025-03-31,2025-03-31
ACC-JE-2569,ADMIN-FUND-001,2025-06-29,MANAGEMENT_FEE,ADMIN-FEE-046,Management fee,5100,Management Fees,1518919.52,0.0,EUR,1.0,2025-06-29,INTERNAL,False,Fee Calculation,Diane Richardson,2025-06-29,2025-06-29
ACC-JE-2570,ADMIN-FUND-001,2025-09-28,MANAGEMENT_FEE,ADMIN-FEE-047,Management fee,5100,Management Fees,1518919.52,0.0,EUR,1.0,2025-09-28,INTERNAL,False,Fee Calculation,Sean Chambers,2025-09-28,2025-09-28
ACC-JE-2571,ADMIN-FUND-001,2025-11-22,MANAGEMENT_FEE,ADMIN-FEE-048,Management fee,5100,Management Fees,1518919.52,0.0,EUR,1.0,2025-11-22,INTERNAL,False,Fee Calculation,Jennifer Mclaughlin,2025-11-22,2025-11-22
ACC-JE-2572,ADMIN-FUND-001,2020-03-30,MANAGEMENT_FEE,ADMIN-FEE-049,Management fee,5100,Management Fees,1329481.85,0.0,EUR,1.0,2020-03-30,INTERNAL,False,Fee Calculation,Jessica Stanton,2020-03-30,2020-03-30
ACC-JE-2573,ADMIN-FUND-001,2020-06-29,MANAGEMENT_FEE,ADMIN-FEE-050,Management fee,5100,Management Fees,1329481.85,0.0,EUR,1.0,2020-06-29,INTERNAL,False,Fee Calculation,Samantha Cannon,2020-06-29,2020-06-29
ACC-JE-2574,ADMIN-FUND-001,2020-09-28,MANAGEMENT_FEE,ADMIN-FEE-051,Management fee,5100,Management Fees,1329481.85,0.0,EUR,1.0,2020-09-28,INTERNAL,False,Fee Calculation,David Brown,2020-09-28,2020-09-28
ACC-JE-2575,ADMIN-FUND-001,2020-12-29,MANAGEMENT_FEE,ADMIN-FEE-052,Management fee,5100,Management Fees,1329481.85,0.0,EUR,1.0,2020-12-29,INTERNAL,False,Fee Calculation,Michael Dickson,2020-12-29,2020-12-29
ACC-JE-2576,ADMIN-FUND-001,2021-03-31,MANAGEMENT_FEE,ADMIN-FEE-053,Management fee,5100,Management Fees,1329481.85,0.0,EUR,1.0,2021-03-31,INTERNAL,False,Fee Calculation,Bryan Richardson,2021-03-31,2021-03-31
ACC-JE-2577,ADMIN-FUND-001,2021-06-29,MANAGEMENT_FEE,ADMIN-FEE-054,Management fee,5100,Management Fees,1329481.85,0.0,EUR,1.0,2021-06-29,INTERNAL,False,Fee Calculation,Lynn Wilson,2021-06-29,2021-06-29
ACC-JE-2578,ADMIN-FUND-001,2021-09-28,MANAGEMENT_FEE,ADMIN-FEE-055,Management fee,5100,Management Fees,1329481.85,0.0,EUR,1.0,2021-09-28,INTERNAL,False,Fee Calculation,Justin Weaver,2021-09-28,2021-09-28
ACC-JE-2579,ADMIN-FUND-001,2021-12-29,MANAGEMENT_FEE,ADMIN-FEE-056,Management fee,5100,Management Fees,1329481.85,0.0,EUR,1.0,2021-12-29,INTERNAL,False,Fee Calculation,Tracy Mullins,2021-12-29,2021-12-29
ACC-JE-2580,ADMIN-FUND-001,2022-03-31,MANAGEMENT_FEE,ADMIN-FEE-057,Management fee,5100,Management Fees,1329481.85,0.0,EUR,1.0,2022-03-31,INTERNAL,False,Fee Calculation,Teresa Bailey,2022-03-31,2022-03-31
ACC-JE-2581,ADMIN-FUND-001,2022-06-29,MANAGEMENT_FEE,ADMIN-FEE-058,Management fee,5100,Management Fees,1329481.85,0.0,EUR,1.0,2022-06-29,INTERNAL,False,Fee Calculation,William Austin,2022-06-29,2022-06-29
ACC-JE-2582,ADMIN-FUND-001,2022-09-28,MANAGEMENT_FEE,ADMIN-FEE-059,Management fee,5100,Management Fees,1329481.85,0.0,EUR,1.0,2022-09-28,INTERNAL,False,Fee Calculation,Shannon Mason,2022-09-28,2022-09-28
ACC-JE-2583,ADMIN-FUND-001,2022-12-29,MANAGEMENT_FEE,ADMIN-FEE-060,Management fee,5100,Management Fees,1329481.85,0.0,EUR,1.0,2022-12-29,INTERNAL,False,Fee Calculation,Joshua Alvarez Jr.,2022-12-29,2022-12-29
ACC-JE-2584,ADMIN-FUND-001,2023-03-31,MANAGEMENT_FEE,ADMIN-FEE-061,Management fee,5100,Management Fees,1329481.85,0.0,EUR,1.0,2023-03-31,INTERNAL,False,Fee Calculation,Scott Howe,2023-03-31,2023-03-31
ACC-JE-2585,ADMIN-FUND-001,2023-06-29,MANAGEMENT_FEE,ADMIN-FEE-062,Management fee,5100,Management Fees,1329481.85,0.0,EUR,1.0,2023-06-29,INTERNAL,False,Fee Calculation,Robert Gonzalez,2023-06-29,2023-06-29
ACC-JE-2586,ADMIN-FUND-001,2023-09-28,MANAGEMENT_FEE,ADMIN-FEE-063,Management fee,5100,Management Fees,1329481.85,0.0,EUR,1.0,2023-09-28,INTERNAL,False,Fee Calculation,Elizabeth Smith,2023-09-28,2023-09-28
ACC-JE-2587,ADMIN-FUND-001,2023-12-29,MANAGEMENT_FEE,ADMIN-FEE-064,Management fee,5100,Management Fees,1329481.85,0.0,EUR,1.0,2023-12-29,INTERNAL,False,Fee Calculation,Kaitlyn Rush,2023-12-29,2023-12-29
ACC-JE-2588,ADMIN-FUND-001,2024-03-30,MANAGEMENT_FEE,ADMIN-FEE-065,Management fee,5100,Management Fees,1329481.85,0.0,EUR,1.0,2024-03-30,INTERNAL,False,Fee Calculation,Mark Tapia,2024-03-30,2024-03-30
ACC-JE-2589,ADMIN-FUND-001,2024-06-29,MANAGEMENT_FEE,ADMIN-FEE-066,Management fee,5100,Management Fees,1329481.85,0.0,EUR,1.0,2024-06-29,INTERNAL,False,Fee Calculation,Tina Lam,2024-06-29,2024-06-29
ACC-JE-2590,ADMIN-FUND-001,2024-09-28,MANAGEMENT_FEE,ADMIN-FEE-067,Management fee,5100,Management Fees,1329481.85,0.0,EUR,1.0,2024-09-28,INTERNAL,False,Fee Calculation,Nancy Ross,2024-09-28,2024-09-28
ACC-JE-2591,ADMIN-FUND-001,2024-12-29,MANAGEMENT_FEE,ADMIN-FEE-068,Management fee,5100,Management Fees,1329481.85,0.0,EUR,1.0,2024-12-29,INTERNAL,False,Fee Calculation,Christy Berger,2024-12-29,2024-12-29
ACC-JE-2592,ADMIN-FUND-001,2025-03-31,MANAGEMENT_FEE,ADMIN-FEE-069,Management fee,5100,Management Fees,1329481.85,0.0,EUR,1.0,2025-03-31,INTERNAL,False,Fee Calculation,Christina Gutierrez,2025-03-31,2025-03-31
ACC-JE-2593,ADMIN-FUND-001,2025-06-29,MANAGEMENT_FEE,ADMIN-FEE-070,Management fee,5100,Management Fees,1329481.85,0.0,EUR,1.0,2025-06-29,INTERNAL,False,Fee Calculation,Mary Costa,2025-06-29,2025-06-29
ACC-JE-2594,ADMIN-FUND-001,2025-09-28,MANAGEMENT_FEE,ADMIN-FEE-071,Management fee,5100,Management Fees,1329481.85,0.0,EUR,1.0,2025-09-28,INTERNAL,False,Fee Calculation,Courtney Richardson,2025-09-28,2025-09-28
ACC-JE-2595,ADMIN-FUND-001,2025-11-22,MANAGEMENT_FEE,ADMIN-FEE-072,Management fee,5100,Management Fees,1329481.85,0.0,EUR,1.0,2025-11-22,INTERNAL,False,Fee Calculation,Heather Lee,2025-11-22,2025-11-22
ACC-JE-2596,ADMIN-FUND-001,2020-03-30,MANAGEMENT_FEE,ADMIN-FEE-073,Management fee,5100,Management Fees,1461817.95,0.0,EUR,1.0,2020-03-30,INTERNAL,False,Fee Calculation,Emily Porter,2020-03-30,2020-03-30
ACC-JE-2597,ADMIN-FUND-001,2020-06-29,MANAGEMENT_FEE,ADMIN-FEE-074,Management fee,5100,Management Fees,1461817.95,0.0,EUR,1.0,2020-06-29,INTERNAL,False,Fee Calculation,Lauren Leach,2020-06-29,2020-06-29
ACC-JE-2598,ADMIN-FUND-001,2020-09-28,MANAGEMENT_FEE,ADMIN-FEE-075,Management fee,5100,Management Fees,1461817.95,0.0,EUR,1.0,2020-09-28,INTERNAL,False,Fee Calculation,Jordan Moreno DDS,2020-09-28,2020-09-28
ACC-JE-2599,ADMIN-FUND-001,2020-12-29,MANAGEMENT_FEE,ADMIN-FEE-076,Management fee,5100,Management Fees,1461817.95,0.0,EUR,1.0,2020-12-29,INTERNAL,False,Fee Calculation,Cynthia Brooks,2020-12-29,2020-12-29
ACC-JE-2600,ADMIN-FUND-001,2021-03-31,MANAGEMENT_FEE,ADMIN-FEE-077,Management fee,5100,Management Fees,1461817.95,0.0,EUR,1.0,2021-03-31,INTERNAL,False,Fee Calculation,Timothy Pugh,2021-03-31,2021-03-31
ACC-JE-2601,ADMIN-FUND-001,2021-06-29,MANAGEMENT_FEE,ADMIN-FEE-078,Management fee,5100,Management Fees,1461817.95,0.0,EUR,1.0,2021-06-29,INTERNAL,False,Fee Calculation,Jennifer Herrera,2021-06-29,2021-06-29
ACC-JE-2602,ADMIN-FUND-001,2021-09-28,MANAGEMENT_FEE,ADMIN-FEE-079,Management fee,5100,Management Fees,1461817.95,0.0,EUR,1.0,2021-09-28,INTERNAL,False,Fee Calculation,Joshua Thomas,2021-09-28,2021-09-28
ACC-JE-2603,ADMIN-FUND-001,2021-12-29,MANAGEMENT_FEE,ADMIN-FEE-080,Management fee,5100,Management Fees,1461817.95,0.0,EUR,1.0,2021-12-29,INTERNAL,False,Fee Calculation,Keith Howard,2021-12-29,2021-12-29
ACC-JE-2604,ADMIN-FUND-001,2022-03-31,MANAGEMENT_FEE,ADMIN-FEE-081,Management fee,5100,Management Fees,1461817.95,0.0,EUR,1.0,2022-03-31,INTERNAL,False,Fee Calculation,Judy Vang,2022-03-31,2022-03-31
ACC-JE-2605,ADMIN-FUND-001,2022-06-29,MANAGEMENT_FEE,ADMIN-FEE-082,Management fee,5100,Management Fees,1461817.95,0.0,EUR,1.0,2022-06-29,INTERNAL,False,Fee Calculation,Kyle Ross,2022-06-29,2022-06-29
ACC-JE-2606,ADMIN-FUND-001,2022-09-28,MANAGEMENT_FEE,ADMIN-FEE-083,Management fee,5100,Management Fees,1461817.95,0.0,EUR,1.0,2022-09-28,INTERNAL,False,Fee Calculation,Chad Cole,2022-09-28,2022-09-28
ACC-JE-2607,ADMIN-FUND-001,2022-12-29,MANAGEMENT_FEE,ADMIN-FEE-084,Management fee,5100,Management Fees,1461817.95,0.0,EUR,1.0,2022-12-29,INTERNAL,False,Fee Calculation,Elizabeth Valdez,2022-12-29,2022-12-29
ACC-JE-2608,ADMIN-FUND-001,2023-03-31,MANAGEMENT_FEE,ADMIN-FEE-085,Management fee,5100,Management Fees,1461817.95,0.0,EUR,1.0,2023-03-31,INTERNAL,False,Fee Calculation,Kelly Frye,2023-03-31,2023-03-31
ACC-JE-2609,ADMIN-FUND-001,2023-06-29,MANAGEMENT_FEE,ADMIN-FEE-086,Management fee,5100,Management Fees,1461817.95,0.0,EUR,1.0,2023-06-29,INTERNAL,False,Fee Calculation,Natalie Ortiz,2023-06-29,2023-06-29
ACC-JE-2610,ADMIN-FUND-001,2023-09-28,MANAGEMENT_FEE,ADMIN-FEE-087,Management fee,5100,Management Fees,1461817.95,0.0,EUR,1.0,2023-09-28,INTERNAL,False,Fee Calculation,Anna Gardner,2023-09-28,2023-09-28
ACC-JE-2611,ADMIN-FUND-001,2023-12-29,MANAGEMENT_FEE,ADMIN-FEE-088,Management fee,5100,Management Fees,1461817.95,0.0,EUR,1.0,2023-12-29,INTERNAL,False,Fee Calculation,Robert Byrd,2023-12-29,2023-12-29
ACC-JE-2612,ADMIN-FUND-001,2024-03-30,MANAGEMENT_FEE,ADMIN-FEE-089,Management fee,5100,Management Fees,1461817.95,0.0,EUR,1.0,2024-03-30,INTERNAL,False,Fee Calculation,Katherine Olson,2024-03-30,2024-03-30
ACC-JE-2613,ADMIN-FUND-001,2024-06-29,MANAGEMENT_FEE,ADMIN-FEE-090,Management fee,5100,Management Fees,1461817.95,0.0,EUR,1.0,2024-06-29,INTERNAL,False,Fee Calculation,James Lopez,2024-06-29,2024-06-29
ACC-JE-2614,ADMIN-FUND-001,2024-09-28,MANAGEMENT_FEE,ADMIN-FEE-091,Management fee,5100,Management Fees,1461817.95,0.0,EUR,1.0,2024-09-28,INTERNAL,False,Fee Calculation,Michelle Torres,2024-09-28,2024-09-28
ACC-JE-2615,ADMIN-FUND-001,2024-12-29,MANAGEMENT_FEE,ADMIN-FEE-092,Management fee,5100,Management Fees,1461817.95,0.0,EUR,1.0,2024-12-29,INTERNAL,False,Fee Calculation,Parker Smith,2024-12-29,2024-12-29
ACC-JE-2616,ADMIN-FUND-001,2025-03-31,MANAGEMENT_FEE,ADMIN-FEE-093,Management fee,5100,Management Fees,1461817.95,0.0,EUR,1.0,2025-03-31,INTERNAL,False,Fee Calculation,Margaret Nichols,2025-03-31,2025-03-31
ACC-JE-2617,ADMIN-FUND-001,2025-06-29,MANAGEMENT_FEE,ADMIN-FEE-094,Management fee,5100,Management Fees,1461817.95,0.0,EUR,1.0,2025-06-29,INTERNAL,False,Fee Calculation,Dawn Calhoun,2025-06-29,2025-06-29
ACC-JE-2618,ADMIN-FUND-001,2025-09-28,MANAGEMENT_FEE,ADMIN-FEE-095,Management fee,5100,Management Fees,1461817.95,0.0,EUR,1.0,2025-09-28,INTERNAL,False,Fee Calculation,Ashley Carpenter,2025-09-28,2025-09-28
ACC-JE-2619,ADMIN-FUND-001,2025-11-22,MANAGEMENT_FEE,ADMIN-FEE-096,Management fee,5100,Management Fees,1461817.95,0.0,EUR,1.0,2025-11-22,INTERNAL,False,Fee Calculation,Sherry Wright,2025-11-22,2025-11-22
ACC-JE-2620,ADMIN-FUND-001,2020-03-30,MANAGEMENT_FEE,ADMIN-FEE-097,Management fee,5100,Management Fees,1449954.95,0.0,EUR,1.0,2020-03-30,INTERNAL,False,Fee Calculation,Annette Morse,2020-03-30,2020-03-30
ACC-JE-2621,ADMIN-FUND-001,2020-06-29,MANAGEMENT_FEE,ADMIN-FEE-098,Management fee,5100,Management Fees,1449954.95,0.0,EUR,1.0,2020-06-29,INTERNAL,False,Fee Calculation,Denise Schwartz,2020-06-29,2020-06-29
ACC-JE-2622,ADMIN-FUND-001,2020-09-28,MANAGEMENT_FEE,ADMIN-FEE-099,Management fee,5100,Management Fees,1449954.95,0.0,EUR,1.0,2020-09-28,INTERNAL,False,Fee Calculation,Paul Gray,2020-09-28,2020-09-28
ACC-JE-2623,ADMIN-FUND-001,2020-12-29,MANAGEMENT_FEE,ADMIN-FEE-100,Management fee,5100,Management Fees,1449954.95,0.0,EUR,1.0,2020-12-29,INTERNAL,False,Fee Calculation,Jesus Webster,2020-12-29,2020-12-29
ACC-JE-2624,ADMIN-FUND-001,2021-03-31,MANAGEMENT_FEE,ADMIN-FEE-101,Management fee,5100,Management Fees,1449954.95,0.0,EUR,1.0,2021-03-31,INTERNAL,False,Fee Calculation,Patricia Ellis,2021-03-31,2021-03-31
ACC-JE-2625,ADMIN-FUND-001,2021-06-29,MANAGEMENT_FEE,ADMIN-FEE-102,Management fee,5100,Management Fees,1449954.95,0.0,EUR,1.0,2021-06-29,INTERNAL,False,Fee Calculation,Richard Brown,2021-06-29,2021-06-29
ACC-JE-2626,ADMIN-FUND-001,2021-09-28,MANAGEMENT_FEE,ADMIN-FEE-103,Management fee,5100,Management Fees,1449954.95,0.0,EUR,1.0,2021-09-28,INTERNAL,False,Fee Calculation,Amy Clark,2021-09-28,2021-09-28
ACC-JE-2627,ADMIN-FUND-001,2021-12-29,MANAGEMENT_FEE,ADMIN-FEE-104,Management fee,5100,Management Fees,1449954.95,0.0,EUR,1.0,2021-12-29,INTERNAL,False,Fee Calculation,Kevin Clark,2021-12-29,2021-12-29
ACC-JE-2628,ADMIN-FUND-001,2022-03-31,MANAGEMENT_FEE,ADMIN-FEE-105,Management fee,5100,Management Fees,1449954.95,0.0,EUR,1.0,2022-03-31,INTERNAL,False,Fee Calculation,John Kramer,2022-03-31,2022-03-31
ACC-JE-2629,ADMIN-FUND-001,2022-06-29,MANAGEMENT_FEE,ADMIN-FEE-106,Management fee,5100,Management Fees,1449954.95,0.0,EUR,1.0,2022-06-29,INTERNAL,False,Fee Calculation,Hunter Kennedy,2022-06-29,2022-06-29
ACC-JE-2630,ADMIN-FUND-001,2022-09-28,MANAGEMENT_FEE,ADMIN-FEE-107,Management fee,5100,Management Fees,1449954.95,0.0,EUR,1.0,2022-09-28,INTERNAL,False,Fee Calculation,Oscar Guzman,2022-09-28,2022-09-28
ACC-JE-2631,ADMIN-FUND-001,2022-12-29,MANAGEMENT_FEE,ADMIN-FEE-108,Management fee,5100,Management Fees,1449954.95,0.0,EUR,1.0,2022-12-29,INTERNAL,False,Fee Calculation,Darius Taylor,2022-12-29,2022-12-29
